codigo_pa;numero_pa;uf;municipio;longitude;latitude;altitude_(m);profundidade_superior;profundidade_inferior;simbolo_horizonte;codigo_horizonte;classe_solos_nivel_1
9404.0;3;PA;Santarém;;;;54.0;77.0;B11t;29778.0;ARGISSOLO
9404.0;3;PA;Santarém;;;;77.0;118.0;B12t;29781.0;ARGISSOLO
9404.0;3;PA;Santarém;;;;118.0;141.0;B21t;29782.0;ARGISSOLO
9404.0;3;PA;Santarém;;;;141.0;180.0;B22t;29783.0;ARGISSOLO
9413.0;Extra 27;PA;Santarém;;;;0.0;20.0;A;29802.0;ARGISSOLO
9413.0;Extra 27;PA;Santarém;;;;100.0;120.0;Bt;29803.0;ARGISSOLO
9414.0;Extra 28;PA;Santarém;;;;0.0;20.0;A;29804.0;ARGISSOLO
9414.0;Extra 28;PA;Santarém;;;;100.0;120.0;B;29805.0;ARGISSOLO
9415.0;Extra 29;PA;Santarém;;;;0.0;20.0;A;29806.0;ARGISSOLO
9415.0;Extra 29;PA;Santarém;;;;80.0;100.0;Bt;29807.0;ARGISSOLO
9417.0;Extra 30;PA;Santarém;;;;0.0;20.0;A;29808.0;ARGISSOLO
9417.0;Extra 30;PA;Santarém;;;;90.0;110.0;Bt;29809.0;ARGISSOLO
9418.0;Extra 31;PA;Santarém;;;;0.0;20.0;A;29810.0;ARGISSOLO
9418.0;Extra 31;PA;Santarém;;;;80.0;100.0;Bt;29811.0;ARGISSOLO
9419.0;Extra 32;PA;Santarém;;;;0.0;20.0;A;29812.0;ARGISSOLO
9419.0;Extra 32;PA;Santarém;;;;80.0;100.0;Bt;29813.0;ARGISSOLO
9420.0;Extra 33;PA;Santarém;;;;0.0;20.0;A;29814.0;ARGISSOLO
9420.0;Extra 33;PA;Santarém;;;;80.0;100.0;Bt;29815.0;ARGISSOLO
9421.0;Extra 34;PA;Santarém;;;;0.0;20.0;A;29816.0;ARGISSOLO
9421.0;Extra 34;PA;Santarém;;;;80.0;100.0;Bt;29817.0;ARGISSOLO
9422.0;Extra 35;PA;Santarém;;;;0.0;20.0;A;29818.0;ARGISSOLO
9422.0;Extra 35;PA;Santarém;;;;80.0;100.0;Bt;29819.0;ARGISSOLO
9423.0;Extra 36;PA;Santarém;;;;0.0;20.0;A;29820.0;ARGISSOLO
9423.0;Extra 36;PA;Santarém;;;;90.0;120.0;Bt;29821.0;ARGISSOLO
9424.0;Extra 37;PA;Santarém;;;;0.0;20.0;A;29822.0;ARGISSOLO
9424.0;Extra 37;PA;Santarém;;;;80.0;110.0;Bt;29823.0;ARGISSOLO
9425.0;Extra 38;PA;Aveiro;;;;0.0;20.0;A;29824.0;ARGISSOLO
9425.0;Extra 38;PA;Aveiro;;;;90.0;120.0;Bt;29825.0;ARGISSOLO
9426.0;Extra 39;PA;Santarém;;;;0.0;20.0;A;29826.0;ARGISSOLO
9426.0;Extra 39;PA;Santarém;;;;90.0;120.0;Bt;29827.0;ARGISSOLO
9427.0;Extra 40;PA;Santarém;;;;0.0;20.0;A;29828.0;ARGISSOLO
9427.0;Extra 40;PA;Santarém;;;;90.0;120.0;Bt;29829.0;ARGISSOLO
9428.0;Extra 41;PA;Santarém;;;;0.0;20.0;A;29830.0;ARGISSOLO
9428.0;Extra 41;PA;Santarém;;;;90.0;120.0;Bt;29831.0;ARGISSOLO
9429.0;Extra 42;PA;Santarém;;;;0.0;20.0;A;29832.0;ARGISSOLO
9429.0;Extra 42;PA;Santarém;;;;80.0;120.0;Bt;29833.0;ARGISSOLO
9430.0;Extra 43;PA;Santarém;;;;0.0;20.0;A;29834.0;ARGISSOLO
9430.0;Extra 43;PA;Santarém;;;;80.0;100.0;Bt;29835.0;ARGISSOLO
9431.0;Extra 44;PA;Santarém;;;;0.0;20.0;A;29836.0;ARGISSOLO
9431.0;Extra 44;PA;Santarém;;;;80.0;90.0;Bt;29837.0;ARGISSOLO
9432.0;Extra 45;PA;Santarém;;;;0.0;20.0;A;29838.0;ARGISSOLO
9432.0;Extra 45;PA;Santarém;;;;100.0;120.0;Bt;29839.0;ARGISSOLO
9433.0;Extra 46;PA;Aveiro;;;;0.0;20.0;A;29840.0;ARGISSOLO
9433.0;Extra 46;PA;Aveiro;;;;90.0;120.0;Bt;29841.0;ARGISSOLO
9434.0;Extra 47;PA;Santarém;;;;0.0;20.0;A;29842.0;ARGISSOLO
9434.0;Extra 47;PA;Santarém;;;;50.0;70.0;B1t;29843.0;ARGISSOLO
9434.0;Extra 47;PA;Santarém;;;;90.0;120.0;B2t;29844.0;ARGISSOLO
9435.0;Extra 48;PA;Santarém;;;;0.0;20.0;A;29845.0;ARGISSOLO
9435.0;Extra 48;PA;Santarém;;;;100.0;120.0;Bt;29846.0;ARGISSOLO
9436.0;Extra 49;PA;Santarém;;;;0.0;20.0;A;29847.0;ARGISSOLO
9436.0;Extra 49;PA;Santarém;;;;80.0;100.0;Bt;29848.0;ARGISSOLO
9437.0;Extra 50;PA;Santarém;;;;0.0;20.0;A;29852.0;ARGISSOLO
9437.0;Extra 50;PA;Santarém;;;;80.0;100.0;Bt;29853.0;ARGISSOLO
9438.0;Extra 51;PA;Santarém;;;;0.0;20.0;A;29857.0;ARGISSOLO
9438.0;Extra 51;PA;Santarém;;;;80.0;100.0;Bt;29858.0;ARGISSOLO
9439.0;4;PA;Santarém;;;;0.0;8.0;Ap;29859.0;ARGISSOLO
9439.0;4;PA;Santarém;;;;8.0;18.0;A3;29860.0;ARGISSOLO
9439.0;4;PA;Santarém;;;;18.0;42.0;B1t;29861.0;ARGISSOLO
9439.0;4;PA;Santarém;;;;42.0;105.0;B2t;29862.0;ARGISSOLO
9439.0;4;PA;Santarém;;;;105.0;180.0;B3t;29863.0;ARGISSOLO
9440.0;5;PA;Santarém;;;;0.0;8.0;A1;29864.0;ARGISSOLO
9440.0;5;PA;Santarém;;;;8.0;27.0;A3;29865.0;ARGISSOLO
9440.0;5;PA;Santarém;;;;27.0;39.0;B1t;29866.0;ARGISSOLO
9440.0;5;PA;Santarém;;;;39.0;62.0;B21t;29867.0;ARGISSOLO
9440.0;5;PA;Santarém;;;;62.0;120.0;B22t;29868.0;ARGISSOLO
9440.0;5;PA;Santarém;;;;120.0;170.0;B23t;29869.0;ARGISSOLO
9460.0;Extra 52;PA;Santarém;;;;0.0;20.0;A;29888.0;ARGISSOLO
9460.0;Extra 52;PA;Santarém;;;;60.0;90.0;Bt;29889.0;ARGISSOLO
9461.0;Extra 53;PA;Santarém;;;;0.0;20.0;A;29890.0;ARGISSOLO
9461.0;Extra 53;PA;Santarém;;;;90.0;110.0;Bt;29891.0;ARGISSOLO
9464.0;6;PA;Santarém;;;;5.0;0.0;O1;29899.0;ARGISSOLO
9464.0;6;PA;Santarém;;;;0.0;33.0;A1;29901.0;ARGISSOLO
9464.0;6;PA;Santarém;;;;33.0;59.0;A3;29903.0;ARGISSOLO
9464.0;6;PA;Santarém;;;;59.0;100.0;B11t;29904.0;ARGISSOLO
9464.0;6;PA;Santarém;;;;100.0;132.0;B12t;29905.0;ARGISSOLO
9464.0;6;PA;Santarém;;;;132.0;180.0;B2t;29906.0;ARGISSOLO
9473.0;Extra 54;PA;Santarém;;;;0.0;20.0;A;29920.0;ARGISSOLO
9473.0;Extra 54;PA;Santarém;;;;80.0;100.0;Bt;29921.0;ARGISSOLO
9476.0;Extra 55;PA;Santarém;;;;0.0;20.0;A;29927.0;ARGISSOLO
9476.0;Extra 55;PA;Santarém;;;;80.0;110.0;Bt;29928.0;ARGISSOLO
9477.0;Extra 56;PA;Santarém;;;;0.0;10.0;A;29929.0;GLEISSOLO
9477.0;Extra 56;PA;Santarém;;;;50.0;70.0;IIg;29930.0;GLEISSOLO
9478.0;Extra 57;PA;Aveiro;;;;0.0;20.0;A;29931.0;NEOSSOLO
9478.0;Extra 57;PA;Aveiro;;;;90.0;120.0;C;29932.0;NEOSSOLO
9479.0;Extra 58;PA;Santarém;;;;0.0;20.0;A;29933.0;NEOSSOLO
9479.0;Extra 58;PA;Santarém;;;;100.0;120.0;C;29934.0;NEOSSOLO
9480.0;Extra 59;PA;Santarém;;;;0.0;30.0;A1;29935.0;NEOSSOLO
9480.0;Extra 59;PA;Santarém;;;;40.0;60.0;A3;29936.0;NEOSSOLO
9480.0;Extra 59;PA;Santarém;;;;100.0;120.0;C;29937.0;NEOSSOLO
9481.0;Extra 60;PA;Santarém;;;;0.0;20.0;A;29938.0;NEOSSOLO
9481.0;Extra 60;PA;Santarém;;;;50.0;70.0;C1;29939.0;NEOSSOLO
9481.0;Extra 60;PA;Santarém;;;;90.0;110.0;C2;29940.0;NEOSSOLO
9491.0;Extra 61;PA;Santarém;;;;0.0;20.0;A;29966.0;NEOSSOLO
9491.0;Extra 61;PA;Santarém;;;;90.0;120.0;C;29967.0;NEOSSOLO
9492.0;Extra 62;PA;Santarém;;;;0.0;20.0;A;29968.0;NEOSSOLO
9492.0;Extra 62;PA;Santarém;;;;90.0;120.0;C;29969.0;NEOSSOLO
9493.0;Extra 63;PA;Santarém;;;;90.0;110.0;C;29970.0;NEOSSOLO
9493.0;Extra 63;PA;Santarém;;;;0.0;20.0;A;29971.0;NEOSSOLO
9494.0;7;PA;Santarém;;;;0.0;13.0;A11;29972.0;NEOSSOLO
9494.0;7;PA;Santarém;;;;13.0;61.0;A12;29973.0;NEOSSOLO
9494.0;7;PA;Santarém;;;;61.0;72.0;A3;29974.0;NEOSSOLO
9494.0;7;PA;Santarém;;;;72.0;98.0;B1;29975.0;NEOSSOLO
9494.0;7;PA;Santarém;;;;96.0;139.0;B21;29976.0;NEOSSOLO
9494.0;7;PA;Santarém;;;;139.0;165.0;B22;29977.0;NEOSSOLO
9494.0;7;PA;Santarém;;;;165.0;200.0;B23;29978.0;NEOSSOLO
9498.0;Extra 64;PA;Santarém;;;;0.0;20.0;A;29982.0;NEOSSOLO
9498.0;Extra 64;PA;Santarém;;;;90.0;120.0;B;29983.0;NEOSSOLO
9499.0;Extra 65;PA;Santarém;;;;0.0;20.0;A;29985.0;NEOSSOLO
9499.0;Extra 65;PA;Santarém;;;;90.0;110.0;B;29986.0;NEOSSOLO
9505.0;Extra 66;PA;Santarém;;;;0.0;20.0;A;29998.0;NEOSSOLO
9505.0;Extra 66;PA;Santarém;;;;90.0;110.0;C;29999.0;NEOSSOLO
9506.0;Extra 67;PA;Santarém;;;;0.0;20.0;A;30000.0;NEOSSOLO
9506.0;Extra 67;PA;Santarém;;;;80.0;100.0;B;30001.0;NEOSSOLO
9508.0;Extra 68;PA;Santarém;;;;0.0;20.0;A;30002.0;NEOSSOLO
9508.0;Extra 68;PA;Santarém;;;;30.0;120.0;B;30003.0;NEOSSOLO
9509.0;8;PA;Santarém;;;;0.0;10.0;A;30004.0;NEOSSOLO
9509.0;8;PA;Santarém;;;;10.0;22.0;IC1;30005.0;NEOSSOLO
9509.0;8;PA;Santarém;;;;22.0;35.0;IIC2;30006.0;NEOSSOLO
9509.0;8;PA;Santarém;;;;35.0;50.0;IIIC3;30007.0;NEOSSOLO
9509.0;8;PA;Santarém;;;;50.0;58.0;IVC4;30008.0;NEOSSOLO
9509.0;8;PA;Santarém;;;;58.0;75.0;IVC5;30009.0;NEOSSOLO
9509.0;8;PA;Santarém;;;;75.0;120.0;VC6;30010.0;NEOSSOLO
9511.0;9;PA;Santarém;;;;0.0;25.0;A1;30016.0;NEOSSOLO
9511.0;9;PA;Santarém;;;;25.0;50.0;A3;30017.0;NEOSSOLO
9511.0;9;PA;Santarém;;;;50.0;80.0;IIC1;30051.0;NEOSSOLO
9511.0;9;PA;Santarém;;;;80.0;110.0;IIC2;30052.0;NEOSSOLO
9511.0;9;PA;Santarém;;;;110.0;140.0;IIIC3;30053.0;NEOSSOLO
9511.0;9;PA;Santarém;;;;140.0;160.0;IVC4;30054.0;NEOSSOLO
9526.0;Extra 69;PA;Santarém;;;;0.0;20.0;A;30055.0;NEOSSOLO
9526.0;Extra 69;PA;Santarém;;;;90.0;120.0;IVC;30056.0;NEOSSOLO
9527.0;10;PA;Santarém;;;;0.0;22.0;A;30057.0;NEOSSOLO
9527.0;10;PA;Santarém;;;;22.0;47.0;C1;30058.0;NEOSSOLO
9527.0;10;PA;Santarém;;;;47.0;78.0;IIC2;30059.0;NEOSSOLO
9527.0;10;PA;Santarém;;;;78.0;110.0;IIC3;30060.0;NEOSSOLO
9527.0;10;PA;Santarém;;;;110.0;140.0;IIIC4;30061.0;NEOSSOLO
9607.0;1;PA;São Félix do Xingu;-51.01111111111111;-6.014166666666667;;0.0;6.0;A1;30266.0;LATOSSOLO
9607.0;1;PA;São Félix do Xingu;-51.01111111111111;-6.014166666666667;;6.0;20.0;A3;30267.0;LATOSSOLO
9607.0;1;PA;São Félix do Xingu;-51.01111111111111;-6.014166666666667;;20.0;52.0;B1;30268.0;LATOSSOLO
9607.0;1;PA;São Félix do Xingu;-51.01111111111111;-6.014166666666667;;52.0;120.0;B2;30269.0;LATOSSOLO
9607.0;1;PA;São Félix do Xingu;-51.01111111111111;-6.014166666666667;;120.0;200.0;B3;30270.0;LATOSSOLO
9608.0;2;PA;São Félix do Xingu;-51.00944444444445;-6.013055555555556;;0.0;5.0;A1;30271.0;ARGISSOLO
9608.0;2;PA;São Félix do Xingu;-51.00944444444445;-6.013055555555556;;5.0;20.0;A3;30272.0;ARGISSOLO
9608.0;2;PA;São Félix do Xingu;-51.00944444444445;-6.013055555555556;;20.0;40.0;B1t;30273.0;ARGISSOLO
9608.0;2;PA;São Félix do Xingu;-51.00944444444445;-6.013055555555556;;40.0;70.0;B2t;30274.0;ARGISSOLO
9608.0;2;PA;São Félix do Xingu;-51.00944444444445;-6.013055555555556;;70.0;140.0;B3t;30275.0;ARGISSOLO
9609.0;3;PA;São Félix do Xingu;-51.00833333333333;-6.013333333333334;;0.0;5.0;A1;30276.0;ARGISSOLO
9609.0;3;PA;São Félix do Xingu;-51.00833333333333;-6.013333333333334;;5.0;24.0;A3;30277.0;ARGISSOLO
9609.0;3;PA;São Félix do Xingu;-51.00833333333333;-6.013333333333334;;24.0;54.0;B1t;30278.0;ARGISSOLO
9609.0;3;PA;São Félix do Xingu;-51.00833333333333;-6.013333333333334;;54.0;82.0;B2t;30279.0;ARGISSOLO
9609.0;3;PA;São Félix do Xingu;-51.00833333333333;-6.013333333333334;;82.0;140.0;B3tpl;30280.0;ARGISSOLO
9610.0;4;PA;São Félix do Xingu;-51.01083333333333;-6.0125;;0.0;5.0;A1;30281.0;ARGISSOLO
9610.0;4;PA;São Félix do Xingu;-51.01083333333333;-6.0125;;5.0;15.0;A3;30282.0;ARGISSOLO
9610.0;4;PA;São Félix do Xingu;-51.01083333333333;-6.0125;;15.0;43.0;B1t;30283.0;ARGISSOLO
9610.0;4;PA;São Félix do Xingu;-51.01083333333333;-6.0125;;43.0;80.0;B2tpl;30284.0;ARGISSOLO
9610.0;4;PA;São Félix do Xingu;-51.01083333333333;-6.0125;;80.0;220.0;B3tpl;30285.0;ARGISSOLO
9612.0;5;PA;São Félix do Xingu;-51.00611111111111;-6.0152777777777775;;0.0;5.0;A1;30291.0;ARGISSOLO
9612.0;5;PA;São Félix do Xingu;-51.00611111111111;-6.0152777777777775;;5.0;14.0;A3;30292.0;ARGISSOLO
9612.0;5;PA;São Félix do Xingu;-51.00611111111111;-6.0152777777777775;;14.0;30.0;B1t;30293.0;ARGISSOLO
9612.0;5;PA;São Félix do Xingu;-51.00611111111111;-6.0152777777777775;;30.0;140.0;B2tcn;30294.0;ARGISSOLO
9614.0;6;PA;São Félix do Xingu;-51.01;-6.0125;;0.0;4.0;A1;30300.0;ARGISSOLO
9614.0;6;PA;São Félix do Xingu;-51.01;-6.0125;;4.0;18.0;A3;30301.0;ARGISSOLO
9614.0;6;PA;São Félix do Xingu;-51.01;-6.0125;;18.0;30.0;B1tcn;30302.0;ARGISSOLO
9614.0;6;PA;São Félix do Xingu;-51.01;-6.0125;;30.0;60.0;B2tcn;30303.0;ARGISSOLO
9616.0;7;PA;São Félix do Xingu;-51.00833333333333;-6.01;;0.0;5.0;A1;30311.0;ARGISSOLO
9616.0;7;PA;São Félix do Xingu;-51.00833333333333;-6.01;;5.0;15.0;A3;30312.0;ARGISSOLO
9616.0;7;PA;São Félix do Xingu;-51.00833333333333;-6.01;;15.0;33.0;B1t;30313.0;ARGISSOLO
9616.0;7;PA;São Félix do Xingu;-51.00833333333333;-6.01;;33.0;70.0;B21t;30314.0;ARGISSOLO
9616.0;7;PA;São Félix do Xingu;-51.00833333333333;-6.01;;70.0;120.0;B22tpl;30315.0;ARGISSOLO
9619.0;8;PA;São Félix do Xingu;-51.01027777777778;-6.016111111111111;;0.0;4.0;A1;30317.0;ARGISSOLO
9619.0;8;PA;São Félix do Xingu;-51.01027777777778;-6.016111111111111;;4.0;24.0;A3;30318.0;ARGISSOLO
9619.0;8;PA;São Félix do Xingu;-51.01027777777778;-6.016111111111111;;24.0;53.0;B1t;30319.0;ARGISSOLO
9619.0;8;PA;São Félix do Xingu;-51.01027777777778;-6.016111111111111;;53.0;140.0;B2tcn;30320.0;ARGISSOLO
9624.0;9;PA;São Félix do Xingu;-51.010555555555555;-6.014444444444444;;0.0;4.0;A1;30321.0;ARGISSOLO
9624.0;9;PA;São Félix do Xingu;-51.010555555555555;-6.014444444444444;;4.0;20.0;A3;30322.0;ARGISSOLO
9624.0;9;PA;São Félix do Xingu;-51.010555555555555;-6.014444444444444;;20.0;42.0;B1t;30323.0;ARGISSOLO
9624.0;9;PA;São Félix do Xingu;-51.010555555555555;-6.014444444444444;;42.0;80.0;B2tcn;30324.0;ARGISSOLO
9625.0;10;PA;São Félix do Xingu;-51.00833333333333;-6.0152777777777775;;0.0;7.0;A1cn;30325.0;ARGISSOLO
9625.0;10;PA;São Félix do Xingu;-51.00833333333333;-6.0152777777777775;;7.0;28.0;A3cn;30326.0;ARGISSOLO
9625.0;10;PA;São Félix do Xingu;-51.00833333333333;-6.0152777777777775;;28.0;44.0;B1tcn;30327.0;ARGISSOLO
9625.0;10;PA;São Félix do Xingu;-51.00833333333333;-6.0152777777777775;;44.0;64.0;B21tcnpl;30328.0;ARGISSOLO
9625.0;10;PA;São Félix do Xingu;-51.00833333333333;-6.0152777777777775;;64.0;90.0;B22tcnpl;30329.0;ARGISSOLO
9625.0;10;PA;São Félix do Xingu;-51.00833333333333;-6.0152777777777775;;90.0;150.0;B3t;30330.0;ARGISSOLO
9626.0;11;PA;São Félix do Xingu;-51.00833333333333;-6.0136111111111115;;0.0;10.0;A1;30336.0;NITOSSOLO
9626.0;11;PA;São Félix do Xingu;-51.00833333333333;-6.0136111111111115;;10.0;31.0;A3;30337.0;NITOSSOLO
9626.0;11;PA;São Félix do Xingu;-51.00833333333333;-6.0136111111111115;;31.0;59.0;B1t;30338.0;NITOSSOLO
9626.0;11;PA;São Félix do Xingu;-51.00833333333333;-6.0136111111111115;;59.0;85.0;B2t;30339.0;NITOSSOLO
9627.0;12;PA;São Félix do Xingu;-51.01138888888889;-6.014166666666667;;0.0;11.0;A1;30340.0;NITOSSOLO
9627.0;12;PA;São Félix do Xingu;-51.01138888888889;-6.014166666666667;;11.0;34.0;A3;30341.0;NITOSSOLO
9627.0;12;PA;São Félix do Xingu;-51.01138888888889;-6.014166666666667;;34.0;54.0;B1t;30343.0;NITOSSOLO
9627.0;12;PA;São Félix do Xingu;-51.01138888888889;-6.014166666666667;;54.0;96.0;B2t;30344.0;NITOSSOLO
9627.0;12;PA;São Félix do Xingu;-51.01138888888889;-6.014166666666667;;96.0;140.0;B3t;30345.0;NITOSSOLO
9627.0;12;PA;São Félix do Xingu;-51.01138888888889;-6.014166666666667;;140.0;180.0;C;30346.0;NITOSSOLO
9630.0;13;PA;São Félix do Xingu;-51.01166666666666;-6.013055555555556;;0.0;5.0;A1;30356.0;NITOSSOLO
9630.0;13;PA;São Félix do Xingu;-51.01166666666666;-6.013055555555556;;5.0;26.0;A3;30357.0;NITOSSOLO
9630.0;13;PA;São Félix do Xingu;-51.01166666666666;-6.013055555555556;;26.0;55.0;B1t;30358.0;NITOSSOLO
9630.0;13;PA;São Félix do Xingu;-51.01166666666666;-6.013055555555556;;55.0;85.0;B2t;30359.0;NITOSSOLO
9631.0;14;PA;São Félix do Xingu;-51.01;-6.0125;;0.0;4.0;A1;30360.0;GLEISSOLO
9631.0;14;PA;São Félix do Xingu;-51.01;-6.0125;;4.0;17.0;A3g;30361.0;GLEISSOLO
9631.0;14;PA;São Félix do Xingu;-51.01;-6.0125;;17.0;35.0;C1g;30362.0;GLEISSOLO
9631.0;14;PA;São Félix do Xingu;-51.01;-6.0125;;35.0;60.0;C2g;30363.0;GLEISSOLO
9631.0;14;PA;São Félix do Xingu;-51.01;-6.0125;;60.0;80.0;I;30364.0;GLEISSOLO
9631.0;14;PA;São Félix do Xingu;-51.01;-6.0125;;80.0;120.0;II;30365.0;GLEISSOLO
9632.0;15;PA;São Félix do Xingu;-51.010555555555555;-6.012777777777778;;0.0;7.0;A11;30366.0;GLEISSOLO
9632.0;15;PA;São Félix do Xingu;-51.010555555555555;-6.012777777777778;;7.0;18.0;A12;30367.0;GLEISSOLO
9632.0;15;PA;São Félix do Xingu;-51.010555555555555;-6.012777777777778;;18.0;35.0;A3;30368.0;GLEISSOLO
9632.0;15;PA;São Félix do Xingu;-51.010555555555555;-6.012777777777778;;35.0;58.0;C1g;30369.0;GLEISSOLO
9632.0;15;PA;São Félix do Xingu;-51.010555555555555;-6.012777777777778;;58.0;110.0;C2g;30370.0;GLEISSOLO
9632.0;15;PA;São Félix do Xingu;-51.010555555555555;-6.012777777777778;;110.0;160.0;C3g;30371.0;GLEISSOLO
9633.0;16;PA;São Félix do Xingu;-51.01138888888889;-6.0136111111111115;;0.0;9.0;AR;30372.0;ORGANOSSOLO
9633.0;16;PA;São Félix do Xingu;-51.01138888888889;-6.0136111111111115;;9.0;50.0;R;30373.0;ORGANOSSOLO
9634.0;10 - EXTRA;PA;Santarém;;;;0.0;20.0;A1  A3;30375.0;LATOSSOLO
9634.0;10 - EXTRA;PA;Santarém;;;;20.0;40.0;B1;30376.0;LATOSSOLO
9634.0;10 - EXTRA;PA;Santarém;;;;60.0;80.0;B21;30377.0;LATOSSOLO
9634.0;10 - EXTRA;PA;Santarém;;;;100.0;120.0;B22;30378.0;LATOSSOLO
9635.0;9 - EXTRA;PA;Santarém;;;;0.0;20.0;A1   A3;30379.0;LATOSSOLO
9635.0;9 - EXTRA;PA;Santarém;;;;20.0;40.0;B1;30380.0;LATOSSOLO
9635.0;9 - EXTRA;PA;Santarém;;;;60.0;80.0;B21;30381.0;LATOSSOLO
9635.0;9 - EXTRA;PA;Santarém;;;;100.0;120.0;B22;30382.0;LATOSSOLO
9637.0;11 - EXTRA;PA;Santarém;;;;0.0;20.0;A1   A3;30388.0;LATOSSOLO
9637.0;11 - EXTRA;PA;Santarém;;;;20.0;40.0;B1;30389.0;LATOSSOLO
9637.0;11 - EXTRA;PA;Santarém;;;;60.0;80.0;B21;30390.0;LATOSSOLO
9637.0;11 - EXTRA;PA;Santarém;;;;100.0;120.0;B22;30391.0;LATOSSOLO
9638.0;17 - EXTRA;PA;Santarém;;;;0.0;20.0;A1;30392.0;LATOSSOLO
9638.0;17 - EXTRA;PA;Santarém;;;;20.0;40.0;B1;30393.0;LATOSSOLO
9638.0;17 - EXTRA;PA;Santarém;;;;60.0;80.0;B21;30394.0;LATOSSOLO
9638.0;17 - EXTRA;PA;Santarém;;;;100.0;120.0;B22;30395.0;LATOSSOLO
9639.0;22 - EXTRA;PA;Santarém;;;;0.0;20.0;A;30396.0;LATOSSOLO
9639.0;22 - EXTRA;PA;Santarém;;;;30.0;50.0;B1;30397.0;LATOSSOLO
9639.0;22 - EXTRA;PA;Santarém;;;;80.0;120.0;B22;30398.0;LATOSSOLO
9641.0;1;PA;Santarém;;;;0.0;10.0;A1;30400.0;LATOSSOLO
9641.0;1;PA;Santarém;;;;10.0;26.0;A3;30401.0;LATOSSOLO
9641.0;1;PA;Santarém;;;;26.0;44.0;B1;30402.0;LATOSSOLO
9641.0;1;PA;Santarém;;;;44.0;66.0;B21;30403.0;LATOSSOLO
9641.0;1;PA;Santarém;;;;66.0;109.0;B22;30404.0;LATOSSOLO
9641.0;1;PA;Santarém;;;;109.0;150.0;B23;30405.0;LATOSSOLO
9658.0;1 - EXTRA;PA;Santarém;;;;0.0;20.0;A1   A3;30458.0;LATOSSOLO
9658.0;1 - EXTRA;PA;Santarém;;;;40.0;60.0;B21;30459.0;LATOSSOLO
9658.0;1 - EXTRA;PA;Santarém;;;;100.0;120.0;B22;30460.0;LATOSSOLO
9659.0;4 - EXTRA;PA;Santarém;;;;0.0;20.0;A1   A3;30461.0;LATOSSOLO
9659.0;4 - EXTRA;PA;Santarém;;;;40.0;60.0;B21;30462.0;LATOSSOLO
9659.0;4 - EXTRA;PA;Santarém;;;;100.0;120.0;B22;30463.0;LATOSSOLO
9660.0;21 - EXTRA;PA;Santarém;;;;0.0;20.0;A;30464.0;LATOSSOLO
9660.0;21 - EXTRA;PA;Santarém;;;;30.0;50.0;B1;30465.0;LATOSSOLO
9660.0;21 - EXTRA;PA;Santarém;;;;80.0;120.0;B22;30466.0;LATOSSOLO
9661.0;6 - EXTRA;PA;Santarém;;;;0.0;20.0;A;30467.0;LATOSSOLO
9661.0;6 - EXTRA;PA;Santarém;;;;50.0;60.0;B21;30468.0;LATOSSOLO
9661.0;6 - EXTRA;PA;Santarém;;;;80.0;100.0;B22;30469.0;LATOSSOLO
9662.0;2;PA;Santarém;;;;0.0;10.0;A1;30470.0;LATOSSOLO
9662.0;2;PA;Santarém;;;;10.0;24.0;A3;30471.0;LATOSSOLO
9662.0;2;PA;Santarém;;;;24.0;48.0;B1;30472.0;LATOSSOLO
9662.0;2;PA;Santarém;;;;48.0;74.0;B21;30473.0;LATOSSOLO
9662.0;2;PA;Santarém;;;;74.0;103.0;B22;30474.0;LATOSSOLO
9662.0;2;PA;Santarém;;;;103.0;180.0;B23;30475.0;LATOSSOLO
9663.0;2 - EXTRA;PA;Santarém;;;;0.0;20.0;A1   A3;30476.0;LATOSSOLO
9663.0;2 - EXTRA;PA;Santarém;;;;40.0;60.0;B21;30477.0;LATOSSOLO
9663.0;2 - EXTRA;PA;Santarém;;;;100.0;120.0;B22;30478.0;LATOSSOLO
9668.0;3 - EXTRA;PA;Santarém;;;;0.0;20.0;A1   A3;30485.0;LATOSSOLO
9668.0;3 - EXTRA;PA;Santarém;;;;40.0;60.0;B21;30486.0;LATOSSOLO
9668.0;3 - EXTRA;PA;Santarém;;;;100.0;120.0;B22;30487.0;LATOSSOLO
9682.0;19 - EXTRA;PA;Santarém;;;;0.0;20.0;A1;30530.0;LATOSSOLO
9682.0;19 - EXTRA;PA;Santarém;;;;20.0;40.0;B1;30531.0;LATOSSOLO
9682.0;19 - EXTRA;PA;Santarém;;;;60.0;80.0;B21;30532.0;LATOSSOLO
9682.0;19 - EXTRA;PA;Santarém;;;;100.0;120.0;B22;30533.0;LATOSSOLO
9683.0;25 - EXTRA;PA;Santarém;;;;0.0;20.0;A;30534.0;LATOSSOLO
9683.0;25 - EXTRA;PA;Santarém;;;;30.0;50.0;B21;30535.0;LATOSSOLO
9683.0;25 - EXTRA;PA;Santarém;;;;80.0;120.0;B22;30536.0;LATOSSOLO
9683.0;25 - EXTRA;PA;Santarém;;;;;;;30537.0;LATOSSOLO
9685.0;23 - EXTRA;PA;Santarém;;;;0.0;20.0;A;30538.0;LATOSSOLO
9685.0;23 - EXTRA;PA;Santarém;;;;30.0;50.0;B1;30539.0;LATOSSOLO
9685.0;23 - EXTRA;PA;Santarém;;;;80.0;120.0;B22;30541.0;LATOSSOLO
